season,episode,file_vtt,file_txt,m3u8,uuid,psid,requested_at_utc,is_sdh,season_title,overall_episode,title,original_air_date,us_viewers_millions,production_code,notes,metadata_matched
3,11,data/processed/s03/vtt/S03E11.vtt,,https://varnish01-c07-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755810946~url=%2Fps01%2Fdisney%2Ff1a34f85-afe5-4f16-843b-90d80f3e6671%2F~psid=49e2667d-feda-422b-8155-583a790df709~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=471f20d94204b58ab4e58b9d33af012a56976b63d587a95133234aded359ffb3/ps01/disney/f1a34f85-afe5-4f16-843b-90d80f3e6671/r/composite_en_SDH_71db2ae1-d7e6-4337-aaae-a7f629b612aa_58152d37-9c9c-47fd-bfa2-3c177f9afffd.m3u8,f1a34f85-afe5-4f16-843b-90d80f3e6671,49e2667d-feda-422b-8155-583a790df709,2025-08-20T21:15:46.754000+00:00,True,Season 3 (2013),55,"""Camouflaged Maneuvers""",,2.07,,,True
3,12,data/processed/s03/vtt/S03E12.vtt,,https://varnish02-c06-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755810951~url=%2Fps01%2Fdisney%2F38ddd105-8696-4b07-8066-df523ac184bc%2F~psid=ddc24e3b-cf0c-4792-ac80-21f737d99887~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=1f361e701437d84c1141242849be6439564f47c0f666f1cf63f1bb5a0b2bc197/ps01/disney/38ddd105-8696-4b07-8066-df523ac184bc/r/composite_en_SDH_cd0003d3-a095-42e6-93e4-403d4fccc804_b7033c39-b928-4f86-a92d-906e7ef52c14.m3u8,38ddd105-8696-4b07-8066-df523ac184bc,ddc24e3b-cf0c-4792-ac80-21f737d99887,2025-08-20T21:15:51.260000+00:00,True,Season 3 (2013),56,"""The Apple of Her Eye""",,2.15,,,True
3,13,data/processed/s03/vtt/S03E13.vtt,,https://varnish06-c06-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755810956~url=%2Fps01%2Fdisney%2F245d409e-b558-4751-80e0-e0d9df60dd00%2F~psid=226e7fae-c030-401b-a8f9-d641b1e25d0e~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=f04d8046ca787c2753701a469e52582cc966b659ed65765ceefc84bf9d6c09cc/ps01/disney/245d409e-b558-4751-80e0-e0d9df60dd00/r/composite_en_SDH_9b448598-911b-41d4-8de7-7d491b49813b_65ff7f6d-1198-4d68-aba2-45f8b83df65f.m3u8,245d409e-b558-4751-80e0-e0d9df60dd00,226e7fae-c030-401b-a8f9-d641b1e25d0e,2025-08-20T21:15:56.935000+00:00,True,Season 3 (2013),57,"""She's a Maniac""",,2.25,,,True
3,14,data/processed/s03/vtt/S03E14.vtt,,https://varnish04-c04-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755810962~url=%2Fps01%2Fdisney%2F514f1afb-8149-4590-8e55-88c99cf0e91e%2F~psid=654c809f-e88a-464d-9390-821de9d5cc2a~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=e324523001557a569e828fc929cd78d1c6d9c722b51ad8aa94867d7f1df7c503/ps01/disney/514f1afb-8149-4590-8e55-88c99cf0e91e/r/composite_en_SDH_abe8e6b6-ca9e-46b2-82b1-f9296d86fccb_9c460c27-6b8f-4109-a956-2ec7404625c1.m3u8,514f1afb-8149-4590-8e55-88c99cf0e91e,654c809f-e88a-464d-9390-821de9d5cc2a,2025-08-20T21:16:02.999000+00:00,True,Season 3 (2013),58,"""Watch Your Back, Mack""",,2.34,,,True
3,15,data/processed/s03/vtt/S03E15.vtt,,https://varnish08-c04-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755810973~url=%2Fps01%2Fdisney%2F73ce8684-3549-4499-9af9-1a291e1aaf8e%2F~psid=aa5e40f1-2c00-44dc-8c97-d47891fd0cb9~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=e952126b932b46075f89cb96027c32cf139dc67e68409e4fc82194a8060c04c2/ps01/disney/73ce8684-3549-4499-9af9-1a291e1aaf8e/r/composite_en_SDH_9d35fd51-d082-47c2-971b-51372b884a39_3a6276b6-63bf-4663-9511-60eb24e82528.m3u8,73ce8684-3549-4499-9af9-1a291e1aaf8e,aa5e40f1-2c00-44dc-8c97-d47891fd0cb9,2025-08-20T21:16:13.512000+00:00,True,Season 3 (2013),59,"""The Politics of Dancing""",,2.39,,,True
3,16,data/processed/s03/vtt/S03E16.vtt,,https://varnish04-c04-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755810982~url=%2Fps01%2Fdisney%2F4dd4e413-e81e-4589-af8a-4878f5ce9eeb%2F~psid=aed37521-d25a-4638-b834-3af02dda9749~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=8beab6d671d89c721a7d983475d9df49d19b12d0d81e80f852f78a1d13c196dc/ps01/disney/4dd4e413-e81e-4589-af8a-4878f5ce9eeb/r/composite_en_SDH_7a11783e-b011-47f9-8ee0-31c4b8e48f83_a0d2988b-aae1-43cb-9311-44bf14e140fc.m3u8,4dd4e413-e81e-4589-af8a-4878f5ce9eeb,aed37521-d25a-4638-b834-3af02dda9749,2025-08-20T21:16:22.790000+00:00,True,Season 3 (2013),60,"""May I Have This Dance?""",,2.26,,,True
3,17,data/processed/s03/vtt/S03E17.vtt,,https://varnish05-c04-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755810990~url=%2Fps01%2Fdisney%2F2a91becf-7f7d-4246-abb9-e6cc540166f6%2F~psid=4df97f36-fd1a-4db4-9b88-54225d300015~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=34b38f9938721073d2e7a39f451f3ed67e89c98f865c3de8181ee7dfd675f5f2/ps01/disney/2a91becf-7f7d-4246-abb9-e6cc540166f6/r/composite_en_SDH_150c70e6-0e4c-42ff-a961-24ac3330c2ba_58a0fc9f-b770-4a4a-8fb3-e5cbd8c15ced.m3u8,2a91becf-7f7d-4246-abb9-e6cc540166f6,4df97f36-fd1a-4db4-9b88-54225d300015,2025-08-20T21:16:31.077000+00:00,True,Season 3 (2013),61,"""The View from the Top""",,2.26,,,True
3,18,data/processed/s03/vtt/S03E18.vtt,,https://varnish05-c07-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755811000~url=%2Fps01%2Fdisney%2F63affdd3-cf0b-47be-a0aa-083efef2222d%2F~psid=7677ddca-f856-4d36-a3fc-1c85de5854fd~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=99c040b590de469682a987b32ab0a9de2ae98a1354fd4c807ebfaba372a1ff60/ps01/disney/63affdd3-cf0b-47be-a0aa-083efef2222d/r/composite_en_SDH_9e879417-f533-486c-b961-90f5b994873a_acd6fda6-1233-4194-88ef-17c75a1cac58.m3u8,63affdd3-cf0b-47be-a0aa-083efef2222d,7677ddca-f856-4d36-a3fc-1c85de5854fd,2025-08-20T21:16:40.697000+00:00,True,Season 3 (2013),62,"""Candy Apple Showdown""",,1.97,,,True
3,19,data/processed/s03/vtt/S03E19.vtt,,https://varnish01-c07-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755811009~url=%2Fps01%2Fdisney%2F47b2b192-c955-4cec-9d19-4f833e3fba97%2F~psid=8621b48e-2551-4879-acc3-03e59049b9f7~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=15a2677eb7b27f9e80c63893d768fbd9e6ef8a9ad2b170072f2240af2ec67d00/ps01/disney/47b2b192-c955-4cec-9d19-4f833e3fba97/r/composite_en_SDH_f1863675-4985-4f5a-8b92-4d2c83887544_725c6bcd-4174-4170-8739-746f33ed22e4.m3u8,47b2b192-c955-4cec-9d19-4f833e3fba97,8621b48e-2551-4879-acc3-03e59049b9f7,2025-08-20T21:16:49.561000+00:00,True,Season 3 (2013),63,"""Tell All, Part 1""",,1.11,,,True
3,20,data/processed/s03/vtt/S03E20.vtt,,https://varnish06-c04-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755811016~url=%2Fps01%2Fdisney%2F2da75e91-acdd-4ba8-b476-b83f8a179642%2F~psid=2737af1b-830c-4c4c-9881-aa0739ee568b~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=78635c7ccd0103f2c33e4e84d25e31d0980cc576a19f291ba784b1e1655b0dbe/ps01/disney/2da75e91-acdd-4ba8-b476-b83f8a179642/r/composite_en_SDH_be5279ec-6a35-4600-bb9e-2222ff9c2e49_c1350f09-99e8-4f28-9d2f-1c436d7ec7d3.m3u8,2da75e91-acdd-4ba8-b476-b83f8a179642,2737af1b-830c-4c4c-9881-aa0739ee568b,2025-08-20T21:16:56.833000+00:00,True,Season 3 (2013),64,"""Tell All, Part 2""",,1.37,,,True
3,21,data/processed/s03/vtt/S03E21.vtt,,https://varnish02-c05-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755811034~url=%2Fps01%2Fdisney%2F26acca42-36b4-4601-ad8e-a49eef5404c5%2F~psid=ef19c5fb-e866-4ca0-9c91-e3a4d5607491~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=22521db9cd9ac02c939b8160e8f69d6ffb71a8bc8d0ac8b7f0ebfd1f3fc7343d/ps01/disney/26acca42-36b4-4601-ad8e-a49eef5404c5/r/composite_en_SDH_91dd0a43-05bd-4cda-aca3-27d0a9ff5dab_6cee4b27-af87-4147-9c38-0d08e44c309b.m3u8,26acca42-36b4-4601-ad8e-a49eef5404c5,ef19c5fb-e866-4ca0-9c91-e3a4d5607491,2025-08-20T21:17:15.093000+00:00,True,Season 3 (2013),65,"""Abby's Mother's Day Special""",,N/A,,,True
3,22,data/processed/s03/vtt/S03E22.vtt,,https://varnish03-c07-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755811043~url=%2Fps01%2Fdisney%2Fcd9c9d1e-1b54-4244-8746-f5daade2bb91%2F~psid=6c063e2a-2925-4eb8-b2c0-7301be76274f~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=2798c9f5f5df4a89f554da37b5f0f1774cbde55a7234a09dee9b6ce395419b8d/ps01/disney/cd9c9d1e-1b54-4244-8746-f5daade2bb91/r/composite_en_SDH_ef1cf745-ab3c-44e0-a9c9-b26f36e88056_48593354-5bf7-4dac-a078-42112f3dfb01.m3u8,cd9c9d1e-1b54-4244-8746-f5daade2bb91,6c063e2a-2925-4eb8-b2c0-7301be76274f,2025-08-20T21:17:23.972000+00:00,True,Season 3 (2013),66,"""Boy Crazy, Mom Crazy""",,1.45,,,True
3,23,data/processed/s03/vtt/S03E23.vtt,,https://varnish05-c06-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755811054~url=%2Fps01%2Fdisney%2F83ee33f3-2ff1-4f2b-8aec-1f3d26ce8957%2F~psid=b214018b-1409-4d4f-8d56-1f31958d222c~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=8f80908d793acc9ff8e7a92c1d1be5ef0833232d113ec16f513bab42e5e31810/ps01/disney/83ee33f3-2ff1-4f2b-8aec-1f3d26ce8957/r/composite_en_SDH_0f8b4041-903c-4077-b2c5-5b57a6b5cc88_0d6354d8-9b26-4e5b-85dc-75adaae8aeed.m3u8,83ee33f3-2ff1-4f2b-8aec-1f3d26ce8957,b214018b-1409-4d4f-8d56-1f31958d222c,2025-08-20T21:17:34.890000+00:00,True,Season 3 (2013),67,"""Two Girls, One Solo""",,1.68,,,True
3,24,data/processed/s03/vtt/S03E24.vtt,,https://varnish08-c06-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755811062~url=%2Fps01%2Fdisney%2F8cb2b734-54f9-448b-9303-26fe995426e6%2F~psid=3b902828-817f-4543-aa92-f0aaa4e7df06~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=739e8d5fc2e556de47a75390ac2b6f8647b1f4ce62ec205f10bc59e85eb3aa33/ps01/disney/8cb2b734-54f9-448b-9303-26fe995426e6/r/composite_en_SDH_0761aa44-90b3-4aed-bf12-f185982b5c23_df2c507a-cabd-44cf-b8e8-cc7c6f18a8d2.m3u8,8cb2b734-54f9-448b-9303-26fe995426e6,3b902828-817f-4543-aa92-f0aaa4e7df06,2025-08-20T21:17:42.771000+00:00,True,Season 3 (2013),68,"""An Apple a Day Keeps Abby Away""",,1.79,,,True
3,25,data/processed/s03/vtt/S03E25.vtt,,https://varnish07-c04-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755811071~url=%2Fps01%2Fdisney%2F5809b4a7-75a4-44e4-84c9-fe98ac523e9b%2F~psid=59557c3a-2ce9-49cc-9ecd-99e2901b4b44~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=6a743c375c8e6e7687fd5a21d0cf39e049331030a8e03863c28d90d901f3342a/ps01/disney/5809b4a7-75a4-44e4-84c9-fe98ac523e9b/r/composite_en_SDH_d1ccc633-5a72-449c-824f-3d576df14538_d7abd2d5-7a15-46a6-9498-34f14df12467.m3u8,5809b4a7-75a4-44e4-84c9-fe98ac523e9b,59557c3a-2ce9-49cc-9ecd-99e2901b4b44,2025-08-20T21:17:51.321000+00:00,True,Season 3 (2013),69,"""No Room for Rotten Apples""",,1.82,,,True
3,26,data/processed/s03/vtt/S03E26.vtt,,https://varnish01-c04-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755811079~url=%2Fps01%2Fdisney%2Fd4e60260-a28c-4add-a35c-bbfbd9c47fef%2F~psid=911fa570-fe7c-49d9-bdae-1f8960d5ce7c~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=cd12e65656b78366f9c2a62337b6d12be09156c6e0e3a7a62e7f7916e02b3918/ps01/disney/d4e60260-a28c-4add-a35c-bbfbd9c47fef/r/composite_en_SDH_b7b01857-fa4d-4503-b42f-1223ab5227f3_0954c9ac-4547-40f7-91e0-20abb68bc8b9.m3u8,d4e60260-a28c-4add-a35c-bbfbd9c47fef,911fa570-fe7c-49d9-bdae-1f8960d5ce7c,2025-08-20T21:17:59.827000+00:00,True,Season 3 (2013),70,"""Dance Moms Chatter, Part 1""",,1.01,,,True
3,27,data/processed/s03/vtt/S03E27.vtt,,https://varnish02-c07-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755811088~url=%2Fps01%2Fdisney%2F0e76d378-06c6-4e77-907f-d28b4998b91c%2F~psid=0912eb3f-d3c9-4542-b7ce-7c5b58d01523~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=25b8da6ced39b7af5776f16534555c996c99b86f2d3957c17a950bdcd430697b/ps01/disney/0e76d378-06c6-4e77-907f-d28b4998b91c/r/composite_en_SDH_394f9fa0-6e1b-4122-abc6-fa2ef4acdfd1_8d098015-f726-4384-8d6d-574ff4f44249.m3u8,0e76d378-06c6-4e77-907f-d28b4998b91c,0912eb3f-d3c9-4542-b7ce-7c5b58d01523,2025-08-20T21:18:08.224000+00:00,True,Season 3 (2013),71,"""Dance Moms Chatter, Part 2""",,1.04,,,True
3,28,data/processed/s03/vtt/S03E28.vtt,,https://varnish03-c04-lax1-dss-vod-dssc-shield.tr.na.prod.dssedge.com/dvt1=exp=1755811097~url=%2Fps01%2Fdisney%2F764ed881-4243-4c9e-b81b-610a6dcb490d%2F~psid=120d31f9-bd7f-4ac3-9c3e-46b882e5d1d3~aid=66259468-c56a-41ff-ad18-3c6f8ca99af5~did=d258e0fb-0485-4033-b199-4f65c8e1db03~kid=k01~hmac=9eac5eba3c69abf8837b7cb4d307c8a9e835d915b002ec3e817f5882b132d240/ps01/disney/764ed881-4243-4c9e-b81b-610a6dcb490d/r/composite_en_SDH_7fbfad99-e68c-42be-811a-f5fb4658f361_87fcc54f-0e90-4808-b28c-d06201255b7d.m3u8,764ed881-4243-4c9e-b81b-610a6dcb490d,120d31f9-bd7f-4ac3-9c3e-46b882e5d1d3,2025-08-20T21:18:17.542000+00:00,True,Season 3 (2013),72,"""Tap Versus Hip Hop""",,1.76,,,True
